"","rg","ctr_n","ctr","yr","mn","sub","unit_type","unit_name","unit_n","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2"
"111","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","chihuhua",37,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.59054515838623,-990,0.59054515838623,-990,-990,-990,-990,-990,-990,-990,-990,-990
"112","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","ciudad juárez",38,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.313996677398682,-990,0.313996677398682,-990,-990,-990,-990,-990,-990,-990,-990,-990
"113","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","ciudad juárez",38,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0695522403717041,-990,0.0695522403717041,-990,-990,-990,-990,-990,-990,-990,-990,-990
"114","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","ciudad juárez",38,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.561558876037598,-990,0.561558876037598,-990,-990,-990,-990,-990,-990,-990,-990,-990
"115","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","n. casas grandes",39,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.242659149169922,-990,0.242659149169922,-990,-990,-990,-990,-990,-990,-990,-990,-990
"116","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","n. casas grandes",39,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0799503040313721,-990,0.0799503040313721,-990,-990,-990,-990,-990,-990,-990,-990,-990
"117","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","n. casas grandes",39,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.634917755126953,-990,0.634917755126953,-990,-990,-990,-990,-990,-990,-990,-990,-990
"118","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","ciudad cuautémoc",40,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.205960388183594,-990,0.205960388183594,-990,-990,-990,-990,-990,-990,-990,-990,-990
"119","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","ciudad cuautémoc",40,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0469915103912353,-990,0.0469915103912353,-990,-990,-990,-990,-990,-990,-990,-990,-990
"120","Latin America","Mexico",52,1994,8,"chihuahua","Municipality","ciudad cuautémoc",40,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.715611419677734,-990,0.715611419677734,-990,-990,-990,-990,-990,-990,-990,-990,-990
"121","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",41,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.306229915618897,-990,0.306229915618897,-990,-990,-990,-990,-990,-990,-990,-990,-990
"122","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",41,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.192622852325439,-990,0.192622852325439,-990,-990,-990,-990,-990,-990,-990,-990,-990
"123","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",41,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.412691459655762,-990,0.412691459655762,-990,-990,-990,-990,-990,-990,-990,-990,-990
"124","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",42,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.252646026611328,-990,0.252646026611328,-990,-990,-990,-990,-990,-990,-990,-990,-990
"125","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",42,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.21778205871582,-990,0.21778205871582,-990,-990,-990,-990,-990,-990,-990,-990,-990
"126","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",42,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.442831687927246,-990,0.442831687927246,-990,-990,-990,-990,-990,-990,-990,-990,-990
"127","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",43,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.236714725494385,-990,0.236714725494385,-990,-990,-990,-990,-990,-990,-990,-990,-990
"128","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",43,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.18584321975708,-990,0.18584321975708,-990,-990,-990,-990,-990,-990,-990,-990,-990
"129","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",43,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.480646133422852,-990,0.480646133422852,-990,-990,-990,-990,-990,-990,-990,-990,-990
"130","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",44,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.251231803894043,-990,0.251231803894043,-990,-990,-990,-990,-990,-990,-990,-990,-990
"131","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",44,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.177942218780518,-990,0.177942218780518,-990,-990,-990,-990,-990,-990,-990,-990,-990
"132","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",44,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.484918441772461,-990,0.484918441772461,-990,-990,-990,-990,-990,-990,-990,-990,-990
"133","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",45,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.220870552062988,-990,0.220870552062988,-990,-990,-990,-990,-990,-990,-990,-990,-990
"134","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",45,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.213881664276123,-990,0.213881664276123,-990,-990,-990,-990,-990,-990,-990,-990,-990
"135","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",45,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.477995948791504,-990,0.477995948791504,-990,-990,-990,-990,-990,-990,-990,-990,-990
"136","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",46,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.269477424621582,-990,0.269477424621582,-990,-990,-990,-990,-990,-990,-990,-990,-990
"137","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",46,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.185609664916992,-990,0.185609664916992,-990,-990,-990,-990,-990,-990,-990,-990,-990
"138","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",46,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.446522407531738,-990,0.446522407531738,-990,-990,-990,-990,-990,-990,-990,-990,-990
"139","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",47,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.299375324249268,-990,0.299375324249268,-990,-990,-990,-990,-990,-990,-990,-990,-990
"140","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",47,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.183100891113281,-990,0.183100891113281,-990,-990,-990,-990,-990,-990,-990,-990,-990
"141","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",47,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.431611824035645,-990,0.431611824035645,-990,-990,-990,-990,-990,-990,-990,-990,-990
"142","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",48,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.269790687561035,-990,0.269790687561035,-990,-990,-990,-990,-990,-990,-990,-990,-990
"143","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",48,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.134538259506226,-990,0.134538259506226,-990,-990,-990,-990,-990,-990,-990,-990,-990
"144","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",48,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.53169807434082,-990,0.53169807434082,-990,-990,-990,-990,-990,-990,-990,-990,-990
"145","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",49,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.293087177276611,-990,0.293087177276611,-990,-990,-990,-990,-990,-990,-990,-990,-990
"146","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",49,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.184953098297119,-990,0.184953098297119,-990,-990,-990,-990,-990,-990,-990,-990,-990
"147","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",49,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.436132507324219,-990,0.436132507324219,-990,-990,-990,-990,-990,-990,-990,-990,-990
"148","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",50,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.284928760528564,-990,0.284928760528564,-990,-990,-990,-990,-990,-990,-990,-990,-990
"149","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",50,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.201329822540283,-990,0.201329822540283,-990,-990,-990,-990,-990,-990,-990,-990,-990
"150","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",50,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.424870719909668,-990,0.424870719909668,-990,-990,-990,-990,-990,-990,-990,-990,-990
"151","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",51,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.31402307510376,-990,0.31402307510376,-990,-990,-990,-990,-990,-990,-990,-990,-990
"152","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",51,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.154973545074463,-990,0.154973545074463,-990,-990,-990,-990,-990,-990,-990,-990,-990
"153","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",51,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.443985786437988,-990,0.443985786437988,-990,-990,-990,-990,-990,-990,-990,-990,-990
"154","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",52,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.272376194000244,-990,0.272376194000244,-990,-990,-990,-990,-990,-990,-990,-990,-990
"155","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",52,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.193495960235596,-990,0.193495960235596,-990,-990,-990,-990,-990,-990,-990,-990,-990
"156","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",52,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.446370544433594,-990,0.446370544433594,-990,-990,-990,-990,-990,-990,-990,-990,-990
"157","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",53,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.275118808746338,-990,0.275118808746338,-990,-990,-990,-990,-990,-990,-990,-990,-990
"158","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",53,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.197163219451904,-990,0.197163219451904,-990,-990,-990,-990,-990,-990,-990,-990,-990
"159","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",53,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.438177642822266,-990,0.438177642822266,-990,-990,-990,-990,-990,-990,-990,-990,-990
"160","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",54,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.278408145904541,-990,0.278408145904541,-990,-990,-990,-990,-990,-990,-990,-990,-990
"161","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",54,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.198829021453857,-990,0.198829021453857,-990,-990,-990,-990,-990,-990,-990,-990,-990
"162","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",54,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.433625831604004,-990,0.433625831604004,-990,-990,-990,-990,-990,-990,-990,-990,-990
"163","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",55,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.268002891540527,-990,0.268002891540527,-990,-990,-990,-990,-990,-990,-990,-990,-990
"164","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",55,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.200338706970215,-990,0.200338706970215,-990,-990,-990,-990,-990,-990,-990,-990,-990
"165","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",55,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.433824234008789,-990,0.433824234008789,-990,-990,-990,-990,-990,-990,-990,-990,-990
"166","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",56,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.33097354888916,-990,0.33097354888916,-990,-990,-990,-990,-990,-990,-990,-990,-990
"167","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",56,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.16548677444458,-990,0.16548677444458,-990,-990,-990,-990,-990,-990,-990,-990,-990
"168","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",56,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.426015014648437,-990,0.426015014648437,-990,-990,-990,-990,-990,-990,-990,-990,-990
"169","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",57,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.299820880889893,-990,0.299820880889893,-990,-990,-990,-990,-990,-990,-990,-990,-990
"170","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",57,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.177529315948486,-990,0.177529315948486,-990,-990,-990,-990,-990,-990,-990,-990,-990
"171","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",57,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.436138572692871,-990,0.436138572692871,-990,-990,-990,-990,-990,-990,-990,-990,-990
"172","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",58,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.26769474029541,-990,0.26769474029541,-990,-990,-990,-990,-990,-990,-990,-990,-990
"173","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",58,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.190219688415527,-990,0.190219688415527,-990,-990,-990,-990,-990,-990,-990,-990,-990
"174","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",58,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.460847434997559,-990,0.460847434997559,-990,-990,-990,-990,-990,-990,-990,-990,-990
"175","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",59,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.303281478881836,-990,0.303281478881836,-990,-990,-990,-990,-990,-990,-990,-990,-990
"176","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",59,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.201222915649414,-990,0.201222915649414,-990,-990,-990,-990,-990,-990,-990,-990,-990
"177","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",59,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.414022674560547,-990,0.414022674560547,-990,-990,-990,-990,-990,-990,-990,-990,-990
"178","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",60,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.300282440185547,-990,0.300282440185547,-990,-990,-990,-990,-990,-990,-990,-990,-990
"179","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",60,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.180827388763428,-990,0.180827388763428,-990,-990,-990,-990,-990,-990,-990,-990,-990
"180","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",60,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.435853118896484,-990,0.435853118896484,-990,-990,-990,-990,-990,-990,-990,-990,-990
"181","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",61,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.274149951934814,-990,0.274149951934814,-990,-990,-990,-990,-990,-990,-990,-990,-990
"182","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",61,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.20920804977417,-990,0.20920804977417,-990,-990,-990,-990,-990,-990,-990,-990,-990
"183","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",61,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.429149436950684,-990,0.429149436950684,-990,-990,-990,-990,-990,-990,-990,-990,-990
"184","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",62,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.25514009475708,-990,0.25514009475708,-990,-990,-990,-990,-990,-990,-990,-990,-990
"185","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",62,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.255558891296387,-990,0.255558891296387,-990,-990,-990,-990,-990,-990,-990,-990,-990
"186","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",62,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.403618583679199,-990,0.403618583679199,-990,-990,-990,-990,-990,-990,-990,-990,-990
"187","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",63,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.256793632507324,-990,0.256793632507324,-990,-990,-990,-990,-990,-990,-990,-990,-990
"188","Latin America","Mexico",52,1994,8,"distrito federal","Municipality","distrito federal",63,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.181147861480713,-990,0.181147861480713,-990,-990,-990,-990,-990,-990,-990,-990,-990
